,id,name,host_id,host_name,host_since,neighbourhood,neighbourhood_group,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,last_review,bathrooms,shared,last_review_year,host_since_year,hot.s,hot,predicted_price
7435,760808327741861760,casa particular in Queens · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,346364657,Adriana,18397,Elmhurst,Queens,40.7430836,-73.8847704,Private room,2,1 shared bath,1,1,35,19618,1,1,2023,2020,0,0,76.03
7436,799196986985425792,Rental unit in Brooklyn · 4 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,15563,Bedford-Stuyvesant,Brooklyn,40.68756953,-73.92256358,Private room,1,2 shared baths,1.6,1,0,NA,2,1,2023,2012,0,0,62.71
7437,972010135624536320,Rental unit in New York · ★New · 2 bedrooms · 2 beds · 1 bath,519904315,Neil Marth,19521,Chelsea,Manhattan,40.75071234,-73.99613979,Entire home/apt,4,1 bath,2,2,2,19649,1,0,2023,2023,1,0,426.17
7438,842710704051634048,Rental unit in New York · ★4.92 · 2 bedrooms · 2 beds · 1 bath,126045609,Geo,17272,Midtown,Manhattan,40.7604374,-73.96453348,Entire home/apt,4,1 bath,2,2,24,19651,1,0,2023,2017,1,1,358.80
7439,581756065537386624,Serviced apartment in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,Eugene,15563,Williamsburg,Brooklyn,40.70894,-73.96758,Private room,1,1 shared bath,1,1,0,NA,1,1,2020,2012,0,0,74.71
7440,22886374,Home in Brooklyn · 2 bedrooms · 2 beds · 1 bath,40532977,Johari,16651,Bedford-Stuyvesant,Brooklyn,40.68158,-73.91391,Entire home/apt,4,1 bath,2,2,0,NA,1,0,2022.8,2015,1,0,194.77
7441,760173471824448256,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,284337887,Eibhlin,18117,Bushwick,Brooklyn,40.70081,-73.94062,Private room,1,2 shared baths,1.2,1,2,19477,2,1,2023,2019,0,0,70.34
7442,627553930119405312,Rental unit in Brooklyn · ★4.89 · 2 bedrooms · 6 beds · 1 bath,459248803,Sarah,19127,Crown Heights,Brooklyn,40.666702,-73.938072,Entire home/apt,6,1 bath,2,6,9,19527,1,0,2023,2022,1,0,221.57
7443,837888270806369920,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,494585533,Norbert,19363,Coney Island,Brooklyn,40.57735041,-73.98281964,Private room,2,2 shared baths,2,1,19,19605,2,1,2023,2023,0,0,68.92
7444,903644901138493568,Rental unit in New York · 2 bedrooms · 1 bed · 1 private bath,455935615,Leonid,19107,Financial District,Manhattan,40.7098301,-74.0096846,Private room,6,1 private bath,1.4,1,0,NA,1,0,2023,2022,1,1,517.13
7445,27932182,Rental unit in New York · Studio · 2 beds · 1 bath,2698097,Lisa,15511,Hell's Kitchen,Manhattan,40.76678954,-73.99224795,Entire home/apt,2,1 bath,1,2,0,NA,1,0,2023,2012,1,0,249.05
7446,643319222792682624,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,2351242,Natalie,15472,Bushwick,Brooklyn,40.6958,-73.9311,Private room,3,1.5 shared baths,1.6,1,11,19528,1.5,1,2023,2012,0,0,103.74
7447,871923582054657920,Home in Queens · ★5.0 · 2 bedrooms · 2 beds · 1 bath,37352135,Sigfrido,16618,Bayswater,Queens,40.60976741,-73.76810106,Entire home/apt,4,1 bath,2,2,12,19604,1,0,2023,2015,1,0,165.24
7448,685107881527039104,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,17151,Midtown,Manhattan,40.7514705,-73.9714149,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2023,2016,1,1,284.43
7449,970497589664733184,Rental unit in Brooklyn · ★5.0 · 3 bedrooms · 3 beds · 1 bath,411752587,Letechia,18816,Canarsie,Brooklyn,40.6420662,-73.9006057,Entire home/apt,4,1 bath,3,3,9,19653,1,0,2023,2021,1,0,215.31
7450,803378992688277504,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,18198,Hell's Kitchen,Manhattan,40.75730367,-73.99315658,Private room,1,0 shared baths,1,1,0,NA,0,1,2022.8,2019,0,0,143.44
7451,740654894919684736,Rental unit in New York · 1 bedroom · 2 beds · 1 bath,94682993,Sheel,17055,East Village,Manhattan,40.72986881,-73.98836835,Entire home/apt,3,1 bath,1,2,1,19290,1,0,2022,2016,1,0,235.28
7452,719424749652587008,Guest suite in Queens · ★4.91 · 1 bedroom · 2 beds · 1 bath,214020928,Chris,17780,Glendale,Queens,40.70485,-73.87806,Entire home/apt,3,1 bath,1,2,22,19644,1,0,2023,2018,1,0,130.48
7453,607495941651400832,Rental unit in Queens · 1 bedroom · 2 beds · 1 shared bath,64107217,Shafiur,16882,Hollis,Queens,40.71367,-73.76805,Private room,2,1 shared bath,1.2,2,2,19194,1,1,2022,2016,0,0,59.60
7454,741962066446182400,Serviced apartment in New York · Studio · 1 bed · 1 bath,162280872,Urban Furnished,17511,Upper East Side,Manhattan,40.7749268,-73.9481632,Entire home/apt,3,1 bath,1,1,2,19571,1,0,2023,2017,1,0,244.06
7455,46917182,Guest suite in Queens · ★5.0 · 1 bedroom · 2 beds · 1 bath,378995497,Latoya,18605,Rosedale,Queens,40.6564442,-73.73484073,Entire home/apt,3,1 bath,1,2,51,19651,1,0,2023,2020,1,0,131.59
7456,922531986743506048,Rental unit in New York · 1 bedroom · 2 beds · 1 shared bath,522180259,Felix,19534,Washington Heights,Manhattan,40.8512,-73.94148,Private room,2,1 shared bath,1,2,0,NA,1,1,2023,2023,0,0,111.21
7457,39703272,Townhouse in Brooklyn · 3 bedrooms · 3 beds · 1.5 baths,9008935,Robin,15971,Greenpoint,Brooklyn,40.7284,-73.95747,Entire home/apt,5,1.5 baths,3,3,0,NA,1.5,0,2023,2013,1,0,349.29
7458,1000342028803764352,Rental unit in Queens · ★New · 1 bedroom · 1 bed · 1.5 shared baths,501499086,CrossOver,19405,Woodside,Queens,40.74555,-73.90949,Private room,1,1.5 shared baths,1,1,0,NA,1.5,1,2023,2023,0,0,69.93
7459,1005312373251923712,Rental unit in New York · ★New · 1 bedroom · 1 bed · 1 bath,71400423,Maria,16931,East Harlem,Manhattan,40.79354508,-73.94503965,Private room,1,1 bath,1,1,0,NA,1,0,2023,2016,1,0,150.19
7460,581858374016685056,Rental unit in Brooklyn · ★4.93 · 2 bedrooms · 2 beds · 1 bath,49293531,Aliza,16756,Bedford-Stuyvesant,Brooklyn,40.68431,-73.92903,Entire home/apt,4,1 bath,2,2,45,19661,1,0,2023,2015,1,0,207.42
7461,975446337136486656,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 1 bath,533292672,Kristina,19591,Bedford-Stuyvesant,Brooklyn,40.68578,-73.93482,Private room,2,1 bath,1,1,0,NA,1,0,2023,2023,1,0,130.72
7462,840868276915949312,Home in Brooklyn · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,488875309,Asia,19319,Bedford-Stuyvesant,Brooklyn,40.68136737,-73.94021416,Private room,2,1.5 shared baths,1,1,20,19646,1.5,1,2023,2022,0,0,87.59
7463,599780130229041920,Rental unit in Queens · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,235548617,Khalid,17905,Long Island City,Queens,40.75712,-73.93279,Private room,2,1.5 shared baths,1,1,21,19358,1.5,1,2023,2019,0,0,185.90
7464,684036238874113024,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,22541573,Furnished Quarters,16357,Midtown,Manhattan,40.75842,-73.97903,Entire home/apt,3,1 bath,1,1,0,NA,1,0,2021.8,2014,1,1,292.27
7465,707847381179413120,Rental unit in Queens · ★4.95 · 3 bedrooms · 4 beds · 1 bath,477963283,Brigitte,19238,St. Albans,Queens,40.69541,-73.75114,Entire home/apt,6,1 bath,3,4,19,19645,1,0,2023,2022,1,0,227.25
7466,744233285959436672,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,30045574,Barry,16520,Upper West Side,Manhattan,40.7758428,-73.9805925,Entire home/apt,3,1 bath,1,1,2,19569,1,0,2023,2015,1,0,238.61
7467,920887010051111424,Rental unit in Brooklyn · 3 bedrooms · 3 beds · 1 bath,501499086,CrossOver,19405,Bushwick,Brooklyn,40.6915271,-73.91272,Entire home/apt,4,1 bath,3,3,0,NA,1,0,2022.8,2023,1,0,217.65
7468,952098224452259328,Place to stay in Brooklyn · 1 bed · 1 bath,61175876,Raquel,16861,Bushwick,Brooklyn,40.69378326,-73.92324067,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2016,1,0,153.96
7469,863079784164472832,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,448326434,Boomerang,19057,Midtown,Manhattan,40.7569642,-73.98126628,Entire home/apt,4,1 bath,2,2,1,19642,1,0,2023,2022,1,1,379.43
7470,820405288689268736,Home in The Bronx · ★4.81 · 1 bedroom · 1 bed · 1 bath,499774224,Valor,19394,Olinville,Bronx,40.873439,-73.8690318,Entire home/apt,2,1 bath,1,1,16,19652,1,0,2023,2023,1,0,118.34
7471,912598957771766144,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,247713791,Evan,17963,East Village,Manhattan,40.7258013,-73.98236081,Entire home/apt,2,1 bath,1,1,1,19615,1,0,2023,2019,1,0,234.13
7472,734739290205367680,Rental unit in Queens · 1 bedroom · 2 beds · 1 bath,16009412,Selasie,16216,Long Island City,Queens,40.74444,-73.94743,Entire home/apt,4,1 bath,1,2,0,NA,1,0,2022.6,2014,1,0,241.86
7473,999642803976965120,Rental unit in Queens · ★New · 1 bedroom · 1 bed · 1 shared bath,501499086,CrossOver,19405,Elmhurst,Queens,40.74019697,-73.88477317,Private room,1,1 shared bath,1,1,0,NA,1,1,2023,2023,0,0,60.45
7474,788972847900260096,Rental unit in Queens · ★4.71 · 1 bedroom · 2 beds · 1.5 shared baths,492594506,Martha,19350,Corona,Queens,40.74500363,-73.85828762,Private room,2,1.5 shared baths,1,2,17,19612,1.5,1,2023,2022,0,0,106.73
7475,817229143963095680,Rental unit in New York · 2 bedrooms · 3 beds · 2 baths,489756011,Wapt,19326,Tribeca,Manhattan,40.71868186,-74.00356877,Entire home/apt,5,2 baths,2,3,0,NA,2,0,2022.6,2022,1,1,543.12
7476,911452911437557376,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,478092813,Layla,19239,Upper East Side,Manhattan,40.7775024,-73.95619061,Private room,1,1 bath,1,1,0,NA,1,0,2022.8,2022,1,0,239.50
7477,630337719111556608,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 2 beds · 1 bath,3440653,Jessica,15584,Bedford-Stuyvesant,Brooklyn,40.69292,-73.93415,Entire home/apt,4,1 bath,1,2,37,19646,1,0,2023,2012,1,0,199.40
7478,598105617689041280,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,6387541,Julia,15839,Flatbush,Brooklyn,40.65165,-73.96176,Private room,1,1 shared bath,1.6,1,2,19538,1,1,2023,2013,0,0,77.67
7479,692896141694628480,Condo in Queens · ★4.92 · 1 bedroom · 2 beds · 1 bath,465532852,Kieron,19165,Maspeth,Queens,40.73873,-73.9065,Entire home/apt,4,1 bath,1,2,39,19639,1,0,2023,2022,1,0,148.20
7480,808885374393371904,Home in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 private bath,483771253,Justin,19281,Bedford-Stuyvesant,Brooklyn,40.69303733,-73.95198385,Private room,2,1 private bath,1,1,35,19647,1,0,2023,2022,1,0,148.59
7481,767207240487627392,Rental unit in Brooklyn · 4 bedrooms · 1 bed · 1 shared bath,3223938,Eugene,15563,Bushwick,Brooklyn,40.69682,-73.92367,Private room,1,1 shared bath,2,1,1,19419,1,1,2023,2012,0,0,77.92
7482,668720193573393024,Rental unit in New York · ★4.31 · 1 bedroom · 1 bed · 1 bath,170568130,Ignacio,17560,Upper West Side,Manhattan,40.7920348,-73.9662095,Entire home/apt,2,1 bath,1,1,16,19574,1,0,2023,2018,1,0,214.86
7483,915326978600765824,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,476583892,Gus,19228,Bedford-Stuyvesant,Brooklyn,40.68497,-73.929,Private room,2,1.5 baths,1,1,7,19626,1.5,0,2023,2022,1,0,156.18
7484,686325825232495232,Condo in New York · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,391726093,Belisa,18694,Upper East Side,Manhattan,40.77645,-73.95904,Private room,1,1 shared bath,1,1,39,19643,1,1,2023,2021,0,0,138.88
7485,823456614151897216,Rental unit in New York · 3 bedrooms · 3 beds · 1 bath,424296351,Michael,18893,Hell's Kitchen,Manhattan,40.75397317,-73.99417695,Entire home/apt,6,1 bath,3,3,0,NA,1,0,2023,2021,1,0,427.97
7486,868474870479421696,Rental unit in Brooklyn · 4 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,15563,Crown Heights,Brooklyn,40.67246765,-73.95254627,Private room,1,2 shared baths,1.6,1,0,NA,2,1,2023,2012,0,0,67.09
7487,854456241518814464,Rental unit in Queens · ★4.88 · 1 bedroom · 2 beds · 1 bath,35529520,Pedro,16597,Jackson Heights,Queens,40.75354402,-73.87594348,Entire home/apt,4,1 bath,1,2,8,19604,1,0,2023,2015,1,0,150.97
7488,930318997991574656,Rental unit in New York · Studio · 1 bed · 1 bath,450580547,Hannah M.,19072,Upper East Side,Manhattan,40.77116,-73.955,Entire home/apt,2,1 bath,1,1,1,19643,1,0,2023,2022,1,0,229.77
7489,558874976542597760,Rental unit in Bronx · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,444364795,Ramona,19032,Kingsbridge,Bronx,40.86299822,-73.90305611,Private room,2,1 shared bath,1,1,10,19646,1,1,2023,2022,0,0,72.02
7490,840040983573141120,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,417902598,Debra,18849,Jamaica,Queens,40.668941,-73.779068,Private room,2,1 shared bath,1,1,4,19646,1,1,2023,2021,0,0,81.51
7491,999162578538420096,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 1 bath,331402258,Lourdes,18289,Flatbush,Brooklyn,40.64645587,-73.95533259,Private room,1,1 bath,1,1,0,NA,1,0,2023,2020,1,0,108.30
7492,978360232982713216,Rental unit in New York · ★4.50 · 2 bedrooms · 2 beds · 1 bath,535500187,Lisa,19604,Harlem,Manhattan,40.805644,-73.9556989,Entire home/apt,4,1 bath,2,2,4,19646,1,0,2023,2023,1,0,243.77
7493,811638251522261632,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,303771161,Jonathan,18190,East Village,Manhattan,40.72964279,-73.98930427,Entire home/apt,3,1 bath,2,2,0,NA,1,0,2023,2019,1,0,278.15
7494,995803902635902976,Rental unit in New York · ★5.0 · 5 bedrooms · 5 beds · 2 baths,527526592,Michelle,19561,Upper West Side,Manhattan,40.79701799,-73.96490446,Entire home/apt,10,2 baths,5,5,7,19655,2,0,2023,2023,1,0,620.20
7495,689873844655260544,Rental unit in New York · Studio · 1 bed · 1 bath,460919458,David,19137,East Harlem,Manhattan,40.7962,-73.94428,Entire home/apt,2,1 bath,1,1,1,19275,1,0,2022,2022,1,0,147.68
7496,911814955109897984,Rental unit in New York · 3 bedrooms · 5 beds · 2 baths,4001194,Elad,15641,Upper West Side,Manhattan,40.79271347,-73.96653311,Entire home/apt,7,2 baths,3,5,1,19597,2,0,2023,2012,1,0,461.95
7497,984819433809681664,Rental unit in Queens · ★New · 1 bedroom · 1 bed · 1 bath,231138233,Filiz,17882,Ridgewood,Queens,40.7053973,-73.8984818,Private room,2,1 bath,1,1,1,19642,1,0,2023,2018,1,0,88.98
7498,622358080236472960,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,174792040,RoomPicks By Victoria,17584,Hell's Kitchen,Manhattan,40.76166,-73.98678,Entire home/apt,2,1 bath,1,1,1,19586,1,0,2023,2018,1,0,265.64
7499,878226182909904384,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,63810463,Ivanna,16880,Williamsburg,Brooklyn,40.71479058,-73.95355023,Private room,1,1 bath,1,1,1,19550,1,0,2023,2016,1,0,178.96
7500,813013485206305408,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,19376,Lower East Side,Manhattan,40.71872704,-73.98727775,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2023,2023,1,0,279.44
7501,827638047839870592,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,18198,Morningside Heights,Manhattan,40.81511348,-73.96059019,Private room,1,0 shared baths,1,1,0,NA,0,1,2022.8,2019,0,0,101.99
7502,829749170373167744,Rental unit in Brooklyn · ★4.88 · 2 bedrooms · 2 beds · 1 bath,1107305,Quoc,15221,Bedford-Stuyvesant,Brooklyn,40.6916805,-73.9501493,Entire home/apt,4,1 bath,2,2,17,19618,1,0,2023,2011,1,0,239.16
7503,762528328514688640,Rental unit in New York · ★4.50 · 1 bedroom · 1 bed · 1 bath,78712535,Allan,16971,East Village,Manhattan,40.7248339,-73.9829455,Entire home/apt,2,1 bath,1,1,8,19595,1,0,2023,2016,1,0,223.31
7504,762384139940705792,Rental unit in New York · ★4.38 · Studio · 1 bed · 1 bath,420415528,Placemakr Wall Street,18866,Financial District,Manhattan,40.7047772,-74.0064252,Entire home/apt,2,1 bath,1,1,8,19589,1,0,2023,2021,1,1,334.60
7505,751733068317841408,Rental unit in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1 bath,398931042,Felicia,18744,Bedford-Stuyvesant,Brooklyn,40.68066,-73.91683,Entire home/apt,2,1 bath,1,1,24,19618,1,0,2023,2021,1,0,139.19
7506,629600858408447232,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,200239515,Shogo,17717,Flushing,Queens,40.75435,-73.8354,Private room,2,1 shared bath,1,1,0,NA,1,1,2022.8,2018,0,0,81.93
7507,808442756499548416,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,18198,Upper West Side,Manhattan,40.80048,-73.96071,Private room,1,0 shared baths,1,1,0,NA,0,1,2022.8,2019,0,0,120.63
7508,769423344734549760,Home in Brooklyn · 4 bedrooms · 4 beds · 3 baths,52575443,Pamela,16797,Clinton Hill,Brooklyn,40.68380574,-73.96353632,Entire home/apt,8,3 baths,4,4,0,NA,3,0,2023,2015,1,0,505.64
7509,790946345719115776,Serviced apartment in New York · 2 bedrooms · 2 beds · 2 baths,174792040,RoomPicks By Victoria,17584,Murray Hill,Manhattan,40.74899968,-73.97836698,Entire home/apt,8,2 baths,2,2,0,NA,2,0,2023,2018,1,0,561.58
7510,817334784336936576,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,37987441,Addie,16625,Bedford-Stuyvesant,Brooklyn,40.6876,-73.9237,Private room,1,1 shared bath,2.4,1,2,19412,1,1,2023,2015,0,0,75.86
7511,965879232377982592,Rental unit in New York · ★New · 3 bedrooms · 3 beds · 1 bath,425972289,Elite Services By G&G,18904,East Harlem,Manhattan,40.79461037,-73.94379345,Entire home/apt,6,1 bath,3,3,1,19628,1,0,2023,2021,1,0,308.02
7512,980480930521878528,Rental unit in New York · ★New · 2 bedrooms · 2 beds · 1 bath,453698319,Nathan,19092,Chinatown,Manhattan,40.71796877,-73.99497307,Entire home/apt,4,1 bath,2,2,0,NA,1,0,2023,2022,1,0,298.10
7513,27030035,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 2 beds · 1 bath,135237994,Arturo,17332,Brooklyn Heights,Brooklyn,40.70142,-73.9939,Entire home/apt,4,1 bath,1,2,57,18309,1,0,2020,2017,1,0,232.27
7514,902236486463328768,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,10112268,Natasa,16027,Roosevelt Island,Manhattan,40.76066,-73.95067,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.6,2013,1,0,80.44
7515,691865820282758016,Townhouse in New York · 1 bedroom · 1 bed · 1 shared bath,204704622,Momoyo,17736,Washington Heights,Manhattan,40.84171,-73.9357,Private room,1,1 shared bath,1,1,0,NA,1,1,2022.6,2018,0,0,76.44
7516,742998749453434496,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 2 beds · 1 bath,480486864,Nikolai,19256,Bushwick,Brooklyn,40.70262,-73.92604,Entire home/apt,4,1 bath,1,2,36,19629,1,0,2023,2022,1,0,196.40
7517,917280232416284928,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,460919458,David,19137,East Harlem,Manhattan,40.79397402,-73.94370885,Entire home/apt,4,1 bath,2,2,0,NA,1,0,2022.8,2022,1,0,233.83
7518,870900004274650112,Rental unit in Brooklyn · ★4.29 · 1 bedroom · 1 bed · 1 bath,264569855,Leidi,18043,Sunset Park,Brooklyn,40.64339957,-74.01841818,Private room,1,1 bath,1.2,1,17,19640,1,0,2023,2019,1,0,123.68
7519,513695012431520576,Townhouse in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,3136103,Jordan,15554,Greenpoint,Brooklyn,40.72871,-73.95776,Private room,2,1.5 shared baths,1,1,57,19653,1.5,1,2023,2012,0,0,102.72
7520,800475941375569536,Rental unit in The Bronx · ★5.0 · 1 bedroom · 2 beds · 1 bath,19547144,Ellen,16288,Highbridge,Bronx,40.84135537,-73.9255891,Entire home/apt,4,1 bath,1,2,11,19639,1,0,2023,2014,1,0,151.10
7521,970956880456551296,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 private bath,534996032,Tracy,19601,Canarsie,Brooklyn,40.63109,-73.88922,Private room,2,1 private bath,1,1,4,19632,1,0,2023,2023,1,0,84.06
7522,661548038504969472,Home in Queens · ★4.57 · 1 bedroom · 2 beds · 1 bath,467100540,Anthony,19174,St. Albans,Queens,40.69932,-73.7511,Entire home/apt,3,1 bath,1,2,30,19603,1,0,2023,2022,1,0,125.29
7523,912278486237085824,Rental unit in Brooklyn · ★New · 1 bedroom · 2 beds · 1 shared bath,489948289,Maria-Lisa,19328,Flatlands,Brooklyn,40.62662983,-73.92545818,Private room,2,1 shared bath,1,2,0,NA,1,1,2022.8,2022,0,0,76.81
7524,591126001314853376,Rental unit in Queens · 2 bedrooms · 2 beds · 1 bath,158407820,Burak,17482,Woodside,Queens,40.75428,-73.90173,Entire home/apt,4,1 bath,2,2,0,NA,1,0,2023,2017,1,0,167.00
7525,645088514323491712,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,417806601,Seabelo,18849,Jamaica Estates,Queens,40.7195,-73.79068,Shared room,1,1 shared bath,1,1,0,NA,1,1,2022.8,2021,0,0,87.94
7526,965409967534139392,Rental unit in New York · ★New · 3 bedrooms · 3 beds · 1 bath,345162226,Avery Mark,18384,Hell's Kitchen,Manhattan,40.75506,-73.99278,Entire home/apt,7,1 bath,3,3,0,NA,1,0,2023,2020,1,0,455.65
7527,4140776,Villa in Queens · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,21228368,Jie,16324,Forest Hills,Queens,40.71184,-73.84903,Private room,2,1 shared bath,1,1,35,19646,1,1,2023,2014,0,0,104.45
7528,904541267271833472,Hotel in New York · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,18271,Battery Park City,Manhattan,40.715267,-74.015238,Private room,2,1 private bath,1,1,0,NA,1,0,2022.6,2020,1,0,311.12
7529,1000701998419358720,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 1.5 baths,3603284,Joga,15601,Bushwick,Brooklyn,40.70106269,-73.92208032,Private room,1,1.5 baths,1,1,0,NA,1.5,0,2023,2012,1,0,143.27
7530,548511865075106112,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,546370,Ekaterina,15094,Bedford-Stuyvesant,Brooklyn,40.6874908,-73.9319414,Private room,2,1 shared bath,1.6,1,15,19578,1,1,2023,2011,0,0,93.25
7531,681366942258397312,Home in Staten Island · ★5.0 · 1 bedroom · 2 beds · 1 bath,19457310,Ken,16286,Eltingville,Staten Island,40.54273,-74.149,Entire home/apt,4,1 bath,1,2,9,19592,1,0,2023,2014,1,0,133.86
7532,563878450144014976,Home in Bronx · 2 bedrooms · 2 beds · 1.5 shared baths,445420988,Frank,19039,Castle Hill,Bronx,40.81951,-73.8469,Private room,2,1.5 shared baths,1,2,0,NA,1.5,1,2022.8,2022,0,0,58.89
7533,48155132,Rental unit in Brooklyn · ★New · 2 bedrooms · 2 beds · 1 bath,388397447,Brian,18671,East New York,Brooklyn,40.67502,-73.87446,Entire home/apt,3,1 bath,2,2,0,NA,1,0,2022.8,2021,1,0,146.25
7534,988306209235784192,Rental unit in Brooklyn · ★New · 2 bedrooms · 2 beds · 1 bath,493460739,Jared,19356,Greenpoint,Brooklyn,40.73448799,-73.95634572,Entire home/apt,5,1 bath,2,2,0,NA,1,0,2022.8,2022,1,0,299.42
7535,646665510489708672,Rental unit in Queens · ★4.61 · 2 bedrooms · 2 beds · 2 baths,340681289,John Paul,18328,Flushing,Queens,40.748,-73.82811,Entire home/apt,4,2 baths,2,2,59,19611,2,0,2023,2020,1,0,197.17
7536,48038944,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,18198,Midtown,Manhattan,40.75754922,-73.96308973,Private room,1,0 shared baths,1,1,0,NA,0,1,2022.8,2019,0,1,161.32
7537,766600665327204864,Hotel in New York · 1 bedroom · 1 bed · 1 bath,174792040,RoomPicks By Victoria,17584,Theater District,Manhattan,40.75548,-73.98388,Private room,2,1 bath,1,1,0,NA,1,0,2023,2018,1,1,478.23
7538,729814772008750720,Condo in New York · 3 bedrooms · 4 beds · 2 baths,189962349,Camille,17667,East Harlem,Manhattan,40.785112,-73.947301,Entire home/apt,5,2 baths,3,4,0,NA,2,0,2022.4,2018,1,0,334.65
7539,831739059877804928,Boutique hotel in New York · 1 bedroom · 1 bed · 1 private bath,305738569,Walker Hotel Tribeca,18200,Chinatown,Manhattan,40.71766107,-74.00132661,Private room,2,1 private bath,1,1,1,19589,1,0,2023,2019,1,0,259.42
7540,668144560978973056,Guest suite in Queens · ★4.75 · 1 bedroom · 1 bed · 1 bath,26734176,Davidson,16461,Forest Hills,Queens,40.7118,-73.85015,Entire home/apt,2,1 bath,1,1,24,19356,1,0,2022,2015,1,0,130.35
7541,607527880077351680,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,48064356,Saud,16742,Flatbush,Brooklyn,40.64326722,-73.96316913,Private room,1,1 shared bath,1.6,1,1,19625,1,1,2023,2015,0,0,76.16
7542,836505598393075072,Rental unit in Brooklyn · ★4.96 · 1 bedroom · 2 beds · 2 shared baths,494585533,Norbert,19363,Coney Island,Brooklyn,40.57964951,-73.98365896,Private room,4,2 shared baths,2.4,2,24,19605,2,1,2023,2023,0,0,100.21
7543,42973259,Rental unit in Queens · ★5.0 · 2 bedrooms · 5 beds · 1 bath,342060071,Alicia,18340,Flushing,Queens,40.74451,-73.82444,Entire home/apt,5,1 bath,2,5,9,18586,1,0,2020,2020,1,0,172.42
7544,671757203904977792,Serviced apartment in Brooklyn · 1 bedroom · 2 beds · 1 bath,162280872,Urban Furnished,17511,Greenpoint,Brooklyn,40.7338246,-73.9557205,Entire home/apt,4,1 bath,1,2,2,19634,1,0,2023,2017,1,0,259.26
7545,673853471795094784,Hotel in New York · ★4.44 · 1 bedroom · 2 beds · 1 shared bath,470173109,Irina,19191,East Harlem,Manhattan,40.8068,-73.93698,Private room,4,1 shared bath,1,2,9,19598,1,1,2023,2022,0,0,164.17
7546,812494277022501888,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,19376,Midtown,Manhattan,40.75168892,-73.98456363,Entire home/apt,2,1 bath,1,1,1,19400,1,0,2023,2023,1,1,309.37
